dataset,epoch,seed,method,role,report,amortized_ms_per_record,amortized_records_per_second,auc,auc_ci_high,auc_ci_low,calibrated_actual_fpr_at_10pct,calibrated_actual_fpr_at_10pct_ci_high,calibrated_actual_fpr_at_10pct_ci_low,calibrated_actual_fpr_at_1pct,calibrated_actual_fpr_at_1pct_ci_high,calibrated_actual_fpr_at_1pct_ci_low,calibrated_tpr_at_10pct,calibrated_tpr_at_10pct_ci_high,calibrated_tpr_at_10pct_ci_low,calibrated_tpr_at_1pct,calibrated_tpr_at_1pct_ci_high,calibrated_tpr_at_1pct_ci_low,calibration_seconds,draft_input_tokens,draft_input_tokens_per_record,draft_sequences,draft_sequences_per_record,execution_group,execution_group_seconds,generated_tokens,generated_tokens_per_record,n_calibration,n_test_member,n_test_nonmember,pauc_10_normalized,pauc_10_raw,peak_allocated_gpu_bytes,preparation_seconds,roc_actual_fpr_at_10pct,roc_actual_fpr_at_1pct,roc_tpr_at_10pct_fpr,roc_tpr_at_1pct_fpr,scoring_records_per_second,target_forward_calls,target_input_tokens,target_input_tokens_per_record,target_sequences,target_sequences_per_record,test_seconds,total_seconds
wikitection,3,1949,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,419.915725341707,2.381430224329533,0.99568075,0.99724034375,0.9939969187500001,0.0855,0.09856347351850255,0.07402575867765614,0.0145,0.020746775563306317,0.01011467734679028,0.9975,0.9989316912715861,0.9941608466835673,0.935,0.9449921623785968,0.9233400064867132,73.3176965918392,2358046,589.5115,4600,1.15,wikitection/epoch3/seed1949/draft_auxiliary_distilled/fixed,1679.662901366828,0,0.0,200,2000,2000,0.9570125000000008,0.09570125000000008,21466902016,155.74069679086097,0.1,0.01,0.999,0.91,2.7574710942810383,4600,2358046,589.5115,4600,1.15,1450.6045079841278,1679.662901366828
wikitection,3,1949,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1949/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,407.9960995138681,2.4510038237902547,0.99201475,0.9939722687500001,0.98989310625,0.077,0.08951151115448341,0.06611031084545657,0.0025,0.005839153316432755,0.0010683087284139143,0.985,0.9894729019628932,0.9786675621742913,0.6055,0.6266978802325164,0.5838976227911393,70.74487952527124,2358046,589.5115,4600,1.15,wikitection/epoch3/seed1949/draft_member_sft/fixed,1631.9843980554724,0,0.0,200,2000,2000,0.9246699999999997,0.09246699999999997,21466902016,149.99660760129336,0.1,0.01,0.9925,0.8345,2.834380934014486,4600,2358046,589.5115,4600,1.15,1411.2429109289078,1631.9843980554724
wikitection,3,1978,loss,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/loss/REPORT.json,73.96449605526868,13.520000180259018,0.77122925,0.78270093125,0.75749365625,0.101,0.11498046280503259,0.08854934092540727,0.0135,0.019570793006999862,0.009294493997659236,0.37,0.3913898365241148,0.3491085957690108,0.0475,0.05772090719335553,0.03901402059617837,13.972006341209635,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/loss,,0,0.0,200,2000,2000,0.22854000000000002,0.022854000000000003,17326077952,0.07381836033891886,0.1,0.01,0.37,0.038,14.19385170185621,4200,2153845,538.46125,4200,1.05,281.8121595195262,295.85798422107473
wikitection,3,1978,min_k_prob,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/min_k_prob/REPORT.json,74.46399263446801,13.429309450392248,0.825229,0.83463711875,0.8130715562499999,0.1055,0.11972784613642784,0.0927847041684807,0.0135,0.019570793006999862,0.009294493997659236,0.455,0.47688964396671524,0.4332828902885974,0.056,0.06695400404698805,0.04674833393876454,14.337956158909947,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/min_k_prob,,0,0.0,200,2000,2000,0.2731850000000001,0.027318500000000013,17326077952,0.087001807638444,0.1,0.01,0.4445,0.042,14.112781673788872,4200,2153845,538.46125,4200,1.05,283.43101257132366,297.85597053787205
wikitection,3,1978,min_k_pp,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/min_k_pp/REPORT.json,74.5761531914759,13.40911212505797,0.95520475,0.960512275,0.94791926875,0.079,0.09164488989041128,0.0679692639204037,0.011,0.016599446829747115,0.007275425411318251,0.8515,0.8664101361455075,0.8352421796157717,0.1475,0.16371645942510324,0.13263505890818003,14.349593628081493,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/min_k_pp,,0,0.0,200,2000,2000,0.6133275000000001,0.06133275000000002,17326077952,0.07292968942783773,0.1,0.01,0.908,0.129,14.09035704849264,4200,2153845,538.46125,4200,1.05,283.88208944839425,298.3046127659036
wikitection,3,1978,recall,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/recall/REPORT.json,385.7302602742566,2.592485223453804,0.94067175,0.94706559375,0.9335615125,0.0865,0.0996259522547731,0.07495944584682306,0.004,0.007873464296037741,0.0020282466069651696,0.7665,0.7845193476104045,0.7474588661886875,0.086,0.09909477446848819,0.07449254068038921,73.8017598350998,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/recall,,0,0.0,200,2000,2000,0.5251699999999996,0.05251699999999996,17387061248,0.07714528252836317,0.1,0.01,0.819,0.193,2.7228626749587637,8400,13522490,3380.6225,8400,2.1,1469.0421359793982,1542.9210410970263
wikitection,3,1978,icp_mia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/icp_mia/REPORT.json,693.0184784634912,1.4429629671882997,0.95548425,0.962136475,0.9482126562500001,0.08,0.09271074519851809,0.06889957451773436,0.01,0.015395938459075187,0.006482767876552687,0.9175,0.9287722913473178,0.9046269741728359,0.3445,0.3656066568306976,0.32398954487377196,132.37921744619962,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/icp_mia,,0,0.0,200,2000,2000,0.7649724999999999,0.07649725,17408940544,0.18237172602675855,0.1,0.01,0.932,0.3565,1.51543145398357,25200,23228866,5807.2165,25200,6.3,2639.5123246817384,2772.0739138539648
wikitection,3,1978,petal,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/petal/REPORT.json,81.95233054223354,12.202215524360923,0.73737275,0.749879025,0.72381059375,0.109,0.12341498034811699,0.09608415062582279,0.0095,0.014790383154299275,0.006090240228609851,0.358,0.3792646141708819,0.33727982725699385,0.029,0.03730545692281039,0.022500401616129873,14.415955094969831,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/petal,,0,0.0,200,2000,2000,0.19967250000000009,0.01996725000000001,17326077952,28.549080971395597,0.1,0.01,0.3415,0.0325,14.042760185681422,4600,2358208,589.552,4600,1.15,284.84428610256873,327.80932216893416
wikitection,3,1978,sead,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/sead/REPORT.json,78.8873948554683,12.676296407456814,0.79034375,0.8019413375000001,0.7758207625,0.0965,0.11022502986382192,0.0843220272921492,0.013,0.01898030851720305,0.008886895534737305,0.393,0.4145909984127366,0.37181924970545144,0.059,0.070196614851898,0.04949422085016707,15.175044071860611,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/sead,,0,0.0,200,2000,2000,0.2551625,0.025516250000000004,17326077952,0.07213150488678366,0.1,0.01,0.4015,0.0485,13.31990669666071,4200,2153845,538.46125,4200,1.05,300.3024038451258,315.5495794218732
wikitection,3,1978,ws,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/ws/REPORT.json,2188.30715447705,0.45697424054667257,0.4986735,0.5116278906249999,0.481167925,0.0515,0.062074871360945055,0.042644720050338814,0.0,0.001917047281252934,1.0842021724855044e-19,0.0615,0.07289308023153022,0.05178817023412858,0.0,0.001917047281252934,1.0842021724855044e-19,409.5756730576977,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/ws,,2013536,503.384,200,2000,2000,0.05741375000000001,0.005741375000000002,17198226432,4.527596635860391,0.1,0.01,0.1055,0.01,0.47966661166166263,268800,2293319,573.32975,8400,2.1,8339.125348214642,8753.2286179082
wikitection,3,1978,rs,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/rs/REPORT.json,2204.9319880437392,0.45352872806168515,0.49561525,0.5106496093749999,0.47532094062499997,0.075,0.08737584213183769,0.0642536480572273,0.0,0.001917047281252934,1.0842021724855044e-19,0.0795,0.0921778860524085,0.06843435071112523,0.0,0.001917047281252934,1.0842021724855044e-19,417.63286170049105,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/rs,,1995933,498.98325,200,2000,2000,0.056572500000000046,0.005657250000000005,17138933248,4.676110349362716,0.1,0.01,0.1065,0.018,0.47633683748151007,268800,2293879,573.46975,8400,2.1,8397.418980125105,8819.727952174959
wikitection,3,1978,bt,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/bt/REPORT.json,3329.473215747014,0.3003478133629125,0.50150925,0.5184373375,0.485024940625,0.0855,0.09856347351850255,0.07402575867765614,0.0,0.001917047281252934,1.0842021724855044e-19,0.091,0.1044011640587591,0.07916698061730579,0.0,0.001917047281252934,1.0842021724855044e-19,625.18240600219,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/bt,,2796996,699.249,200,2000,2000,0.05512625000000001,0.005512625000000001,17138933248,5.007535249227658,0.1,0.0,0.1025,0.0,0.3152658936510233,403182,3387454,846.8635,12600,3.15,12687.702921736636,13317.892862988054
wikitection,3,1978,samia,baseline,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/baseline/samia/REPORT.json,3252.90129367623,0.3074178739896104,0.559732375,0.577598003125,0.543834771875,0.119,0.13392598576607684,0.10553480426223787,0.0045,0.008530513218759823,0.0023692806369618345,0.1695,0.18657328288785022,0.15369388536505793,0.01,0.015395938459075187,0.006482767876552687,618.7185193398036,0,0.0,0,0.0,wikitection/epoch3/seed1978/baseline/samia,,10043139,2510.78475,200,2000,2000,0.08548374999999998,0.008548374999999999,23936062976,2.4620088145602494,0.1,0.01,0.155,0.017,0.32282993635037227,134400,11508390,2877.0975,42000,10.5,12390.424646550557,13011.60517470492
wikitection,3,1978,draft_auxiliary_distilled,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/draft_auxiliary_distilled/fixed/main_fixed_sparse_positive/REPORT.json,438.80051261847257,2.2789399083256727,0.9962045,0.99703529375,0.9950375,0.088,0.10121875616670008,0.07636089079305232,0.002,0.005131351785076866,0.0007780273070510575,0.9935,0.9961974035059259,0.9889104708274775,0.8255,0.8415054796410861,0.8082465225788182,76.47123502218165,2358208,589.552,4600,1.15,wikitection/epoch3/seed1978/draft_auxiliary_distilled/fixed,1755.2020504738903,0,0.0,200,2000,2000,0.9642499999999994,0.09642499999999994,21466967552,163.86875428340863,0.1,0.01,0.9945,0.9205,2.640504440988573,4600,2358208,589.552,4600,1.15,1514.8620611683,1755.2020504738903
wikitection,3,1978,draft_member_sft,main,/home/mxd/lib/SD_MIA/artifacts/runs/audits/qwen_fixed_v1/wikitection/epoch3/seed1978/draft_member_sft/fixed/main_fixed_sparse_positive/REPORT.json,420.5492185478506,2.377842963192235,0.99125775,0.99293014375,0.98934321875,0.1045,0.11867354388090919,0.09184284051856186,0.0025,0.005839153316432755,0.0010683087284139143,0.9845,0.9890590270662959,0.97808335411817,0.675,0.695174631214787,0.6541544022367746,73.38884259399492,2358208,589.552,4600,1.15,wikitection/epoch3/seed1978/draft_member_sft/fixed,1682.1968741914025,0,0.0,200,2000,2000,0.9255449999999995,0.09255449999999996,21466967552,156.1437891726382,0.1,0.01,0.9825,0.8355,2.7535612725782035,4600,2358208,589.552,4600,1.15,1452.6642424247693,1682.1968741914025
